TYPENAME,,1Material,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Rubber-0RawMaterial-Rubber-0Color --> Abstract-6B6B6B-Gray6-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Rubber,,1Material --> Synthetic and Polymer --> Rubber-0RawMaterial-Rubber-0Color --> Abstract-6B6B6B-Gray6-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Rubber,,0RawMaterial-Rubber,0Color --> Abstract-6B6B6B-Gray6,0SrfTreatment-Standard,,,,,,,,,X,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Synthetic and Polymer --> Vinyl Composite-0RawMaterial-Vinyl Composite-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Synthetic and Polymer --> Vinyl Composite,,1Material --> Synthetic and Polymer --> Vinyl Composite-0RawMaterial-Vinyl Composite-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Synthetic and Polymer --> Vinyl Composite,,0RawMaterial-Vinyl Composite,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Alabaster-0RawMaterial-Alabaster-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Alabaster,,1Material --> Stone --> Alabaster-0RawMaterial-Alabaster-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Alabaster,,0RawMaterial-Alabaster,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Basalt-0RawMaterial-Basalt-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Basalt,,1Material --> Stone --> Basalt-0RawMaterial-Basalt-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Basalt,,0RawMaterial-Basalt,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Basalt-0RawMaterial-Basalt (Rough)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Basalt,,1Material --> Stone --> Basalt-0RawMaterial-Basalt (Rough)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Basalt,,0RawMaterial-Basalt (Rough),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Black 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Black 2),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 3)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 3)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Black 3),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 4)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Black 4)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Black 4),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Brown 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Brown 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Brown 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Brown 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Brown 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Brown 2),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Grey 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Grey 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Grey 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Orange 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Orange 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Orange 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Orange 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Orange 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Orange 2),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Granite-0RawMaterial-Granite (Pink 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Granite,,1Material --> Stone --> Granite-0RawMaterial-Granite (Pink 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Granite,,0RawMaterial-Granite (Pink 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Lava Stone-0RawMaterial-Lava Stone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Lava Stone,,1Material --> Stone --> Lava Stone-0RawMaterial-Lava Stone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Lava Stone,,0RawMaterial-Lava Stone,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Limestone-0RawMaterial-Limestone (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Limestone,,1Material --> Stone --> Limestone-0RawMaterial-Limestone (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Limestone,,0RawMaterial-Limestone (White),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Limestone-0RawMaterial-Limestone (Beige)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Limestone,,1Material --> Stone --> Limestone-0RawMaterial-Limestone (Beige)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Limestone,,0RawMaterial-Limestone (Beige),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Black 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Black 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Black 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Black 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Black 2)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Black 2),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Calacatta)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Calacatta)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Calacatta),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Carrara)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Carrara)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Carrara),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Green 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Green 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Green 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Marble-0RawMaterial-Marble (Grey 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Marble,,1Material --> Stone --> Marble-0RawMaterial-Marble (Grey 1)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Marble,,0RawMaterial-Marble (Grey 1),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Onyx-0RawMaterial-Onyx-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Onyx,,1Material --> Stone --> Onyx-0RawMaterial-Onyx-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Onyx,,0RawMaterial-Onyx,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 1-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Quartzite,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 1-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Quartzite,,0RawMaterial-Quartzite 1,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 2-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Quartzite,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 2-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Quartzite,,0RawMaterial-Quartzite 2,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 3-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Quartzite,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 3-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Quartzite,,0RawMaterial-Quartzite 3,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 4-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Quartzite,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 4-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Quartzite,,0RawMaterial-Quartzite 4,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 5-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Quartzite,,1Material --> Stone --> Quartzite-0RawMaterial-Quartzite 5-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Quartzite,,0RawMaterial-Quartzite 5,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Sandstone-0RawMaterial-Sandstone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Sandstone,,1Material --> Stone --> Sandstone-0RawMaterial-Sandstone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Sandstone,,0RawMaterial-Sandstone,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Slate-0RawMaterial-Slate-0Color --> Abstract-ABABAB-Gray4-0SrfTreatment-Standard,,1Material --> Stone --> Slate,,1Material --> Stone --> Slate-0RawMaterial-Slate-0Color --> Abstract-ABABAB-Gray4-0SrfTreatment-Standard,1Material --> Stone --> Slate,,0RawMaterial-Slate,0Color --> Abstract-ABABAB-Gray4,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Soapstone-0RawMaterial-Soapstone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Soapstone,,1Material --> Stone --> Soapstone-0RawMaterial-Soapstone-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Soapstone,,0RawMaterial-Soapstone,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Stone --> Travertine-0RawMaterial-Travertine-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Stone --> Travertine,,1Material --> Stone --> Travertine-0RawMaterial-Travertine-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Stone --> Travertine,,0RawMaterial-Travertine,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,X,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Ash,,1Material --> Wood --> Ash-0RawMaterial-Ash-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Ash,,0RawMaterial-Ash,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Bamboo,,1Material --> Wood --> Bamboo-0RawMaterial-Bamboo-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Bamboo,,0RawMaterial-Bamboo,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Beech,,1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Beech,,0RawMaterial-Beech,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Birch,,1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Birch,,0RawMaterial-Birch (Yellow),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
