TAGPATHS,DataType=GUID,GUID,DataType=ID,ID,DataType=MyCategoryPath,TG_MyNode+CategoryPath,DataType=Properties,Part.Name,DataType=Mesh,Mesh,DataType=Material,AppliesToChannel,InnerMaterial,SurfaceMaterial,ColorTint,DataType=StartsInProject,x,DataType=InputPins,ChildMesh,ChildMaterial,DataType=MaterialChannels,AppliesToMaterialChannel,DataType=ParentCategoryPath,XXXXHardwareGroup_Cabinet_Door,XXXXHardwareGroup_Cabinet_Drawer,XXXXHardwareGroup_Door_Barn,XXXXHardwareGroup_Door_Folding,XXXXHardwareGroup_Door_Overhead,XXXXHardwareGroup_Door_Pivot,XXXXHardwareGroup_Door_Pocket,XXXXHardwareGroup_Door_Sliding,XXXXHardwareGroup_Door_Revolving,XXXXHardwareGroup_Door_Swing,XXXXHardwareGroup_RailingPanel_Glass,XXXXHardwareGroup_RailingPanel_Solid,XXXXHardwareGroup_Window_Awning,XXXXHardwareGroup_Window_Casement,XXXXHardwareGroup_Window_Double-Action,XXXXHardwareGroup_Window_Fixed,XXXXHardwareGroup_Window_Hopper,XXXXHardwareGroup_Window_Jalousie,Assembly_Rigged_Cabinet_Drawer,Assembly_Rigged_Cabinet_Overhead,Assembly_Rigged_Cabinet_Sliding,Assembly_Rigged_Cabinet_Swing,Assembly_Rigged_Door_Barn,Assembly_Rigged_Door_Folding,Assembly_Rigged_Door_Overhead,Assembly_Rigged_Door_Pivot,Assembly_Rigged_Door_Pocket,Assembly_Rigged_Door_Revolving,Assembly_Rigged_Door_Sliding,Assembly_Rigged_Door_Swing,Assembly_Rigged_FFESet,Assembly_Rigged_Window_Awning,Assembly_Rigged_Window_Casement,Assembly_Rigged_Window_Double-Action,Assembly_Rigged_Window_Fixed,Assembly_Rigged_Window_Hopper,Assembly_Rigged_Window_Hung,Assembly_Rigged_Window_Jalousie,Assembly_Rigged_Window_Sliding,Assembly_Rigged_HingeSet,Assembly_Rigged_Panel,Assembly_Rigged_CabinetFace,Assembly_Rigged_Door,Assembly_Rigged_Window,Assembly_Rigged_FFESet,
PRESET,,70613573-3556-284B-BCCE-99342ADDB5AD,,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-01.Door-Lock-Deadbolt-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_LockDeadbolt,,"Deadbolt 1, Aluminum, Pure White",,0Mesh-Door-Lock-Deadbolt-01.Door-Lock-Deadbolt-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Lock-Deadbolt-01.Door-Lock-Deadbolt-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,C13CD443-0811-F64B-9EB8-1061B248AE1E,,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---331F20,,Part_LockDeadbolt,,"Deadbolt 2, Aluminum, Patrician Bronze",,0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,564D5494-939D-5049-8093-797ACC98DC3F,,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_LockDeadbolt,,"Deadbolt 2, Aluminum, Pure White",,0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Lock-Deadbolt-02.Door-Lock-Deadbolt-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,B2F97730-814B-894A-A2DD-F42A6CB626B9,,Part_LockDeadbolt-0Mesh-Door-Lock-Deadbolt-03.Door-Lock-Deadbolt-03'-Finish1-0RawMaterial-Steel---FFFFFF,,Part_LockDeadbolt,,"Single Sided, Deadbolt 3, Aluminum, Pure White",,0Mesh-Door-Lock-Deadbolt-03.Door-Lock-Deadbolt-03',,Finish1,0RawMaterial-Steel,-,FFFFFF,,,,0Mesh-Door-Lock-Deadbolt-03.Door-Lock-Deadbolt-03',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,E5831D60-B11F-E64F-9CBF-9892E55119F9,,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---FFFFFF,,Part_LockSurface,,"Surface Latch 1 (Bolt), Aluminum, Pure White",,0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01',,Finish1,0RawMaterial-Steel,-,FFFFFF,,,,0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,9DF143E5-4D55-6243-BC7C-2364CEC61411,,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01'-Finish1-0RawMaterial-Steel---331F20,,Part_LockSurface,,"Surface Latch 1 (Bolt), Aluminum, Patrician Bronze",,0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01',,Finish1,0RawMaterial-Steel,-,331F20,,,,0Mesh-Door-Lock-SurfaceLatch-Bolt-01.Door-Lock-SurfaceLatch-Bolt-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,67DC41F0-5788-4547-97D8-2479AEFB45C0,,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Chain-01.Door-Lock-SurfaceLatch-Chain-01'-Finish1-0RawMaterial-Steel---FFFFFF,,Part_LockSurface,,"Surface Chain Lock, Aluminum, Pure White",,0Mesh-Door-Lock-SurfaceLatch-Chain-01.Door-Lock-SurfaceLatch-Chain-01',,Finish1,0RawMaterial-Steel,-,FFFFFF,,,,0Mesh-Door-Lock-SurfaceLatch-Chain-01.Door-Lock-SurfaceLatch-Chain-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,87A814F1-1148-BC44-917F-7078186FF551,,Part_LockSurface-0Mesh-Door-Lock-SurfaceLatch-Clasp-01.Door-Lock-SurfaceLatch-Clasp-01'-Finish1-0RawMaterial-Steel---FFFFFF,,Part_LockSurface,,"Surface Bolt Lock (Clasp), Aluminum, Pure White",,0Mesh-Door-Lock-SurfaceLatch-Clasp-01.Door-Lock-SurfaceLatch-Clasp-01',,Finish1,0RawMaterial-Steel,-,FFFFFF,,,,0Mesh-Door-Lock-SurfaceLatch-Clasp-01.Door-Lock-SurfaceLatch-Clasp-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,9D013E63-5B0A-B54B-9FB0-E88E218DBADA,,Part_MailSlot-0Mesh-Door-MailSlot-01.Door-MailSlot-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_MailSlot,,"Mail Slot 1, Aluminum, Pure White",,0Mesh-Door-MailSlot-01.Door-MailSlot-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-MailSlot-01.Door-MailSlot-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,F6DAC68D-2FCF-B440-9657-31FF27354D95,,Part_MailSlot-0Mesh-Door-MailSlot-02.Door-MailSlot-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_MailSlot,,"Mail Slot 2, Aluminum, Pure White",,0Mesh-Door-MailSlot-02.Door-MailSlot-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-MailSlot-02.Door-MailSlot-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,9E6E29EB-A9A1-5843-8515-E6149230BD4D,,Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Door Panel 1, Paint, Gentle White",,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,F3F1ED,,,,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,7459248C-FED6-B143-A5B5-9DE512329B3F,,Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum---331F20-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Door Panel 1, Aluminum, Patrician Bronze",,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,AE2DE56F-62D9-134F-83B6-393ECFE3B9C4,,Part_Panel-0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01'-Finish1-0RawMaterial-Aluminum-0RawMaterial-Paint-1C2F68-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Sliding Door Panel 1, Paint, Royal Blue",,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',,Finish1,0RawMaterial-Aluminum,0RawMaterial-Paint,1C2F68,,,,0Mesh-Door-Panel-Sliding-01.Door-Panel-Sliding-01',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-1C2F68-RoyalBlue,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,2A7F4A26-4C94-B749-ACC4-904DD5E1192C,,Part_Panel-0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02'-Finish1-0RawMaterial-Aluminum---2B3033-Finish2-0RawMaterial-Glass---D6DAD8,,Part_Panel,,"Sliding Door Panel 2, Aluminum, Quaker",,0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02',,Finish1,0RawMaterial-Aluminum,-,2B3033,,,,0Mesh-Door-Panel-Sliding-02.Door-Panel-Sliding-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-2B3033-Quaker,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,D6DAD8,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-D6DADB-Slate,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,C4CEE33E-2F53-1C42-AE4C-DBFFD2516CA9,,Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Walnut---FFFFFF,,Part_Panel,,"Flush Panel, Walnut, Natural",,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',,Finish1,0RawMaterial-Walnut,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',1Material_Wood_Walnut-0RawMaterial-Walnut-0Color_Wood_Walnut-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,23102052-55B6-C940-BA43-B9CDDFF120C5,,Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Maple---FFFFFF,,Part_Panel,,"Flush Panel, Ash, Natural",,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',,Finish1,0RawMaterial-Maple,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,20B38E19-230A-6E49-A635-B62DA5D1F81C,,Part_Panel-0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01'-Finish1-0RawMaterial-Oak (Red)-0RawMaterial-Paint-F3F1ED,,Part_Panel,,"Flush Panel, Paint, Gentle White",,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',,Finish1,0RawMaterial-Oak (Red),0RawMaterial-Paint,F3F1ED,,,,0Mesh-Door-Panel-Swing-01.Door-Panel-Swing-01',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,6372574C-AEAE-7A42-BD84-B1011EA38FD8,,Part_Panel-0Mesh-Door-Panel-Swing-02.Door-Panel-Swing-02'-Finish1-0RawMaterial-Ash---FFFFFF-Finish2-0RawMaterial-Glass---E1DDDA,,Part_Panel,,"Panel With Glass, Ash, Natural",,0Mesh-Door-Panel-Swing-02.Door-Panel-Swing-02',,Finish1,0RawMaterial-Ash,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-02.Door-Panel-Swing-02',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,E1DDDA,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-E1DDDA-Limestone,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,70D20E08-67E0-7248-B71C-8BF9C039F2A5,,Part_Panel-0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03'-Finish1-0RawMaterial-Walnut---FFFFFF,,Part_Panel,,"Coffered Panel, Walnut, Natural",,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',,Finish1,0RawMaterial-Walnut,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',1Material_Wood_Walnut-0RawMaterial-Walnut-0Color_Wood_Walnut-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,DC29608C-418E-FA4D-9E28-47BF0046A2CC,,Part_Panel-0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03'-Finish1-0RawMaterial-Ash---FFFFFF,,Part_Panel,,"Coffered Panel, Ash, Natural",,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',,Finish1,0RawMaterial-Ash,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,F6CDB13A-3B41-684E-A66F-85EB454E1B15,,Part_Panel-0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03'-Finish1-0RawMaterial-Maple-0RawMaterial-Paint-1C2F68,,Part_Panel,,"Coffered Panel, Paint, Royal Blue",,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',,Finish1,0RawMaterial-Maple,0RawMaterial-Paint,1C2F68,,,,0Mesh-Door-Panel-Swing-03.Door-Panel-Swing-03',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-1C2F68-RoyalBlue,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,496CE870-0014-9F43-885A-07A7F3FBEE72,,Part_Panel-0Mesh-Door-Panel-Swing-04.Door-Panel-Swing-04'-Finish1-0RawMaterial-Maple---FFFFFF-Finish2-0RawMaterial-Glass---829CA9,,Part_Panel,,"2 Panel Glass with Muntins, Ash, Natural",,0Mesh-Door-Panel-Swing-04.Door-Panel-Swing-04',,Finish1,0RawMaterial-Maple,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-04.Door-Panel-Swing-04',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,829CA9,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-829CA9-BayBlue,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,03F74AFE-65A0-DB45-9983-7D93AD02AE71,,Part_Panel-0Mesh-Door-Panel-Swing-05.Door-Panel-Swing-05'-Finish1-0RawMaterial-Maple---FFFFFF,,Part_Panel,,"6 Panel Door, Ash, Natural",,0Mesh-Door-Panel-Swing-05.Door-Panel-Swing-05',,Finish1,0RawMaterial-Maple,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-05.Door-Panel-Swing-05',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,5BF0CC04-5EC9-D243-A85D-59D911739EFC,,Part_Panel-0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06'-Finish1-0RawMaterial-Maple---FFFFFF-Finish2-0RawMaterial-Glass---D1C6A6,,Part_Panel,,"Wide Vision Panel, Ash, Natural",,0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06',,Finish1,0RawMaterial-Maple,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06',1Material_Wood_Ash-0RawMaterial-Ash-0Color_Wood_Ash-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,D1C6A6,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-D1C6A6-SandyYellow,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,16D9DC49-5488-7C4B-9D1E-B4231A2C72BD,,Part_Panel-0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06'-Finish1-0RawMaterial-Maple-0RawMaterial-Paint-F3F1ED-Finish2-0RawMaterial-Glass---292D38,,Part_Panel,,"Wide Vision Panel, Paint, Gentle White",,0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06',,Finish1,0RawMaterial-Maple,0RawMaterial-Paint,F3F1ED,,,,0Mesh-Door-Panel-Swing-06.Door-Panel-Swing-06',1Material_Spread_Paint-0RawMaterial-Paint-0Color_Spread_Paint-F3F1ED-GentleWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,292D38,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-292D38-Indigo,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,3953AEB2-12AE-F046-908F-ACEFACC45649,,Part_Panel-0Mesh-Door-Panel-Swing-07.Door-Panel-Swing-07'-Finish1-0RawMaterial-Walnut---FFFFFF-Finish2-0RawMaterial-Glass---292D38,,Part_Panel,,"Narrow Vision Panel, Walnut, Natural",,0Mesh-Door-Panel-Swing-07.Door-Panel-Swing-07',,Finish1,0RawMaterial-Walnut,-,FFFFFF,,,,0Mesh-Door-Panel-Swing-07.Door-Panel-Swing-07',1Material_Wood_Walnut-0RawMaterial-Walnut-0Color_Wood_Walnut-FFFFFF-Natural,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,
PRESET,,,,,,,,,,,,Finish2,0RawMaterial-Glass,-,292D38,,,,,1Material_Glass and Transparent_Glass-0RawMaterial-Glass-0Color_Glass and Transparent_Glass-292D38-Indigo,,Finish2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,9B9D3BDD-DAEB-2140-955C-F10922510930,,Part_Peephole-0Mesh-Door-Peephole-01.Door-Peephole-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Peephole,,"Peephole 1, Aluminum, Pure White",,0Mesh-Door-Peephole-01.Door-Peephole-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Peephole-01.Door-Peephole-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,1FCE8486-0F6D-B043-A994-6117365D8CB7,,Part_Peephole-0Mesh-Door-Peephole-01.Door-Peephole-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_Peephole,,"Peephole 1, Aluminum, Patrician Bronze",,0Mesh-Door-Peephole-01.Door-Peephole-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Peephole-01.Door-Peephole-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,C36B1F6C-3830-BE4D-B2F5-14302AD0F254,,Part_Peephole-0Mesh-Door-Peephole-02.Door-Peephole-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_Peephole,,"Peephole 2, Aluminum, Pure White",,0Mesh-Door-Peephole-02.Door-Peephole-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Peephole-02.Door-Peephole-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,X,,,,,
PRESET,,DA115C95-C3D8-3F4E-A8F9-19743E9D5AB5,,Part_TrackBarn-0Mesh-Door-Track-Barn-01.Door-Track-Barn-01'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_TrackBarn,,"Barn Door Track 1, Aluminum, Pure White",,0Mesh-Door-Track-Barn-01.Door-Track-Barn-01',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Track-Barn-01.Door-Track-Barn-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,
PRESET,,861F797C-8A1F-E14C-8738-1EB95B3C4102,,Part_TrackBarn-0Mesh-Door-Track-Barn-01.Door-Track-Barn-01'-Finish1-0RawMaterial-Aluminum---331F20,,Part_TrackBarn,,"Barn Door Track 1, Aluminum, Patrician Bronze",,0Mesh-Door-Track-Barn-01.Door-Track-Barn-01',,Finish1,0RawMaterial-Aluminum,-,331F20,,,,0Mesh-Door-Track-Barn-01.Door-Track-Barn-01',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-331F20-PatricianBronze,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,
PRESET,,D2D4BEC5-CA55-514B-9161-D35F615959F7,,Part_TrackBarn-0Mesh-Door-Track-Barn-02.Door-Track-Barn-02'-Finish1-0RawMaterial-Aluminum---FFFFFF,,Part_TrackBarn,,"Barn Door Track 2 (Glass Mount), Aluminum, Pure White",,0Mesh-Door-Track-Barn-02.Door-Track-Barn-02',,Finish1,0RawMaterial-Aluminum,-,FFFFFF,,,,0Mesh-Door-Track-Barn-02.Door-Track-Barn-02',1Material_Metal_Aluminum-0RawMaterial-Aluminum-0Color_Metal_Aluminum-FFFFFF-PureWhite,,Finish1,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,,,
